date,city,reg_id,energy_consumption
2025-07-03,New York,NYIS,490334.0
2025-07-03,New York,NYIS,488481.0
2025-07-03,New York,NYIS,489644.0
2025-07-03,New York,NYIS,490160.0
2025-07-03,New York,NYIS,490308.0
2025-07-03,New York,NYIS,489953.0
2025-07-03,New York,NYIS,489644.0
2025-07-03,New York,NYIS,429641.0
2025-07-03,New York,NYIS,433732.0
2025-07-03,New York,NYIS,436481.0
2025-07-03,New York,NYIS,431460.0
2025-07-03,New York,NYIS,429641.0
2025-07-03,New York,NYIS,-58840.0
2025-07-03,New York,NYIS,-58569.0
2025-07-03,New York,NYIS,-57859.0
2025-07-03,New York,NYIS,-58874.0
2025-07-03,New York,NYIS,-58840.0
2025-07-02,New York,NYIS,509100.0
2025-07-02,New York,NYIS,510326.0
2025-07-02,New York,NYIS,510732.0
2025-07-02,New York,NYIS,509785.0
2025-07-02,New York,NYIS,509100.0
2025-07-02,New York,NYIS,504821.0
2025-07-02,New York,NYIS,506918.0
2025-07-02,New York,NYIS,507984.0
2025-07-02,New York,NYIS,505879.0
2025-07-02,New York,NYIS,504821.0
2025-07-02,New York,NYIS,443155.0
2025-07-02,New York,NYIS,442027.0
2025-07-02,New York,NYIS,441464.0
2025-07-02,New York,NYIS,442652.0
2025-07-02,New York,NYIS,443155.0
2025-07-02,New York,NYIS,-65945.0
2025-07-02,New York,NYIS,-68299.0
2025-07-02,New York,NYIS,-69268.0
2025-07-02,New York,NYIS,-67133.0
2025-07-02,New York,NYIS,-65945.0
2025-07-01,New York,NYIS,550254.0
2025-07-01,New York,NYIS,552350.0
2025-07-01,New York,NYIS,553433.0
2025-07-01,New York,NYIS,551290.0
2025-07-01,New York,NYIS,550254.0
2025-07-01,New York,NYIS,542969.0
2025-07-01,New York,NYIS,543719.0
2025-07-01,New York,NYIS,543956.0
2025-07-01,New York,NYIS,543369.0
2025-07-01,New York,NYIS,542969.0
2025-07-01,New York,NYIS,470340.0
2025-07-01,New York,NYIS,472433.0
2025-07-01,New York,NYIS,473409.0
2025-07-01,New York,NYIS,471513.0
2025-07-01,New York,NYIS,470340.0
2025-07-01,New York,NYIS,-79914.0
2025-07-01,New York,NYIS,-79917.0
2025-07-01,New York,NYIS,-80024.0
2025-07-01,New York,NYIS,-79777.0
2025-07-01,New York,NYIS,-79914.0
2025-06-30,New York,NYIS,536985.0
2025-06-30,New York,NYIS,533649.0
2025-06-30,New York,NYIS,532117.0
2025-06-30,New York,NYIS,535317.0
2025-06-30,New York,NYIS,536985.0
2025-06-30,New York,NYIS,515034.0
2025-06-30,New York,NYIS,511385.0
2025-06-30,New York,NYIS,509636.0
2025-06-30,New York,NYIS,513185.0
2025-06-30,New York,NYIS,515034.0
2025-06-30,New York,NYIS,452993.0
2025-06-30,New York,NYIS,449989.0
2025-06-30,New York,NYIS,448097.0
2025-06-30,New York,NYIS,451532.0
2025-06-30,New York,NYIS,452993.0
2025-06-30,New York,NYIS,-83992.0
2025-06-30,New York,NYIS,-83660.0
2025-06-30,New York,NYIS,-84020.0
2025-06-30,New York,NYIS,-83785.0
2025-06-30,New York,NYIS,-83992.0
2025-06-29,New York,NYIS,479722.0
2025-06-29,New York,NYIS,479089.0
2025-06-29,New York,NYIS,478643.0
2025-06-29,New York,NYIS,479411.0
2025-06-29,New York,NYIS,479722.0
2025-06-29,New York,NYIS,445988.0
2025-06-29,New York,NYIS,444939.0
2025-06-29,New York,NYIS,444361.0
2025-06-29,New York,NYIS,445477.0
2025-06-29,New York,NYIS,445988.0
2025-06-29,New York,NYIS,392478.0
2025-06-29,New York,NYIS,389933.0
2025-06-29,New York,NYIS,389030.0
2025-06-29,New York,NYIS,391173.0
2025-06-29,New York,NYIS,392478.0
2025-06-29,New York,NYIS,-87244.0
2025-06-29,New York,NYIS,-89156.0
2025-06-29,New York,NYIS,-89613.0
2025-06-29,New York,NYIS,-88238.0
2025-06-29,New York,NYIS,-87244.0
2025-06-28,New York,NYIS,444680.0
2025-06-28,New York,NYIS,439438.0
2025-06-28,New York,NYIS,436440.0
2025-06-28,New York,NYIS,442165.0
2025-06-28,New York,NYIS,444680.0
2025-06-28,New York,NYIS,432831.0
2025-06-28,New York,NYIS,429648.0
2025-06-28,New York,NYIS,427702.0
2025-06-28,New York,NYIS,431349.0
2025-06-28,New York,NYIS,432831.0
2025-06-28,New York,NYIS,363452.0
2025-06-28,New York,NYIS,361527.0
2025-06-28,New York,NYIS,360506.0
2025-06-28,New York,NYIS,362398.0
2025-06-28,New York,NYIS,363452.0
2025-06-28,New York,NYIS,-81228.0
2025-06-28,New York,NYIS,-77911.0
2025-06-28,New York,NYIS,-75934.0
2025-06-28,New York,NYIS,-79767.0
2025-06-28,New York,NYIS,-81228.0
2025-06-27,New York,NYIS,423031.0
2025-06-27,New York,NYIS,424507.0
2025-06-27,New York,NYIS,425393.0
2025-06-27,New York,NYIS,423713.0
2025-06-27,New York,NYIS,423031.0
2025-06-27,New York,NYIS,430753.0
2025-06-27,New York,NYIS,432849.0
